path	sha256
agent/TestResults/a2-process-fault/3AVNN_LEARNPC_2026-09-13_02_28_31.trx	92ADF4B099473C407D26073C4B96D53E819499B537832B66FEE17EC22B26FA49
agent/TestResults/a2-process-fault/3AVNN_LEARNPC_2026-09-13_02_28_48.trx	BD4ACCC0FF0F2C2F8BCBF89FFC06EE42084B0BC47D90E0D97D105D73806E16D0
agent/TestResults/a2-process-handoff/3AVNN_LEARNPC_2026-09-13_02_41_15.trx	2DB3DE9278E0BFB1C45C0104218BE35A04ABFDACD6285418BDD59540149006C3
agent/TestResults/a2-receipt-order-red/3AVNN_LEARNPC_2026-09-13_03_03_46.trx	D999788EBF79F7A1473C5622728DFA3DAFFC186A0F8BFCD5E836CC0C1A7EDA74
agent/TestResults/a2-receipt-order/3AVNN_LEARNPC_2026-09-13_03_03_18.trx	2F91C5902CD93474A03593585409E1AAEA03A134A591D99D660B3417139167BA
agent/TestResults/a2-runtime-append/3AVNN_LEARNPC_2026-09-13_02_06_33.trx	76C148EFC55123235B40BDCA7C30A80768C111052AB590E2CD1CCCDCAC9FC271
agent/TestResults/a2-runtime-append/3AVNN_LEARNPC_2026-09-13_02_18_44.trx	AFF33F4477851652DBB4EDFA34440032411735A9BCB7BFA8EECE4310DFF2123E
agent/TestResults/a2-session-format-red/3AVNN_LEARNPC_2026-09-13_10_26_58.trx	58370CE28AFCC4631431554283FE3D8B62FBD15D8D449C13ECED59E8AF61EBC1
agent/TestResults/a3-agent-focused-final/a3-agent-focused-final.trx	89ABCC0BFA2913F08B505DA7AE83EC18D8296FC0DF2F39665345B22133A03687
agent/TestResults/a3-agent-focused/a3-agent-new-focused.trx	E99C9FD3545DCBBFD6A76FBA95B9A7775ABA72A3AD9B018EA63BDBA0332C62CA
agent/TestResults/a3-agent-focused/a3-managed-retention-gate-red.trx	783D976F1167A773E4D1C8B4EF6316083F8D28894BCC55C105A021327A18EEFE
agent/TestResults/a3-agent-focused/a3-raw-ingress-21-v1.trx	EFE3FA8AE9E80E8AA722C7B4B926AF1860AA8A89F73E898819FEC338F87E2937
agent/TestResults/a3-agent-focused/a3-receipt-restart-mode-red.trx	053061BA5465B7A99C4065C9DF597A1A723E36884D6F29278B7CE508251E441F
agent/TestResults/a3-agent-focused/a3-receipt-restart-mode-restored.trx	BDF6B0A4C512B6B38C1FEE432FB4BB99017E055F122E1140AD4152B333836754
agent/TestResults/a3-agent-focused/a3-resume-pending-fake-receipt-red.trx	AC9BBFC13A73C1BE0B0782876664600EED028E00286D237AED91158024682A53
agent/TestResults/a3-agent-focused/a3-resume-pending-no-receipt-v2.trx	7A2D8F4622428D94226B91B2BD55CD47FA549AAC28B9111AF863F613F4D67B47
agent/TestResults/a3-agent-focused/a3-retained-gates-restored.trx	A9794D42AC0CCA5B6B690B47039CB8BE6D316F45C603BF0C470D3E2C1C564312
agent/TestResults/a3-agent-focused/a3-retained-gates-v1.trx	A66BFCA326AE582735136AEC5EE081C49DC84600ED3DE3BF274486A647BB66A3
agent/TestResults/a3-agent-focused/a3-retained-gates-v2.trx	3847578F6717714E4E68BE134CBC63BB6E7CFF3A9A6C0C1C23E4F192043F364C
agent/TestResults/a3-agent-focused/a3-retained-ownership-restored.trx	585263F8E367BA2FE460994EE7AD64062DF6A90A81DBE99B5B9FFDB8E2673DF2
agent/TestResults/a3-final/a3-final-agent.trx	7100044F4228F724B436748B9920C887794E543A4B2EDE102B626D9D58A10DCA
agent/TestResults/a3-retained-receipt-focused/a3-retained-receipt-focused.trx	1987AC626388114D640F55BB7A103338E4786004512D0E5F0F134B4170F84BA3
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a2-keycustody-sdk-probe.trx	2C2FC01DAF27408D60C44E8F8827EEA133E62430254F5BE5A3A374DE2D0901F4
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-a2-retention-compat-joined.trx	6BDBBC4E0E3F7DEA3583F0883AAE9CCC6020892067E017BF97006DD4E6690198
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-agent-focused-v1.trx	5D1334AEE081347A58260397A49612A30FFE1A8649FB5785577B5BDE65184E5A
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-agent-focused-v2.trx	41C648B0B524C7DEF421C3675C080BABC35A8456536EB1A6225F6F7BE0CC5140
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-p08-agent-retry-focused.trx	CE9728179CDA6A076A7764043B5761C9FF187A30A428BA0A3535DE98E03EAFCE
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-p09-agent-deadline-guard-green.trx	E687CF2F65A763BF9869149E0437AAAC7E5FC53172CCC16AB1E4E49E4FAAED4B
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-p09-agent-original-deadline-focused.trx	4D1694B13546F7186229AC987348F3F859F8228AF2BEB4F1F3A3303C7D59BE48
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-p09-agent-same-lease-red.trx	AA3C98A47AA0B5C9016789C700619EA0333AC266B4502C37A8255D296E322C1A
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-p09-agent-same-lease-restored.trx	FFDC93BAB692DF2608FD6B4FA61C010F17837CCF6C4A8CE310D3BBFBD0C5EFF0
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-p3-agent-retry-focused.trx	A2CF876B8C128C1E12752F639370E9719429342CCE6B939CB221BA28A4004989
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-r2r6-th6-agent-expired-lease-phase-a.trx	24F623E9A378D5A7C6577AB0752BC85B5A69A77833BB0EE8DFF94426FC8B9083
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-raw-ingress-v3.trx	F2039BF544748AEEE68DF533CB6F0D7AAC7C4FE11858511F6963BA90F1634CB1
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-receipt-a2-focused.trx	75C6A8CEC61AE421A5F26A5943E44CD77FDD4ED82FA11DA1ED27C2841F29B9BA
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-receipt-context-v1.trx	D5F38CA2E5ED7D8284949BDAC294D67BBD2C162FB9D40E036E875295317E363B
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-receipt-context-v2.trx	DAB7A15EAC4C7B489E168AD166BD7D6944B4023CDB9E2F5617914EDEC1C83F58
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-retained-owner-v1.trx	475F8D7F8A12C65B552FDAF83DC3A7461D16D7D9658860901DACD2716733B739
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-retained-owner-v2.trx	35A40987ADAF0CBEB68A49AFBA0113A4F1E61C7E85CC8A59F73EDF1518F349E2
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round2-coordinator-focused-v2.trx	CF4DD1DC6A15AE41919E6618725AB1D711A6DECC12E32C0B3F444871F272BC09
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round2-explicit-continuation-focused.trx	447E12A7D5E6529035923ED7BBEC3556BF4BF053E86F581A6440883A6B14C5F4
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round2-gate-focused-v1.trx	1AEFBDA70F617C44FAE7560435B78909E3C4CEDC2B70A3BBC7D20BA9E5E58867
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round2-p1-binding-gate-red.trx	E42BEF3F7314C699713C0CF61766CF7EBA874D744C4BD912A81C2C615A2ABBBB
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round2-p1p2-focused-green.trx	0C26FB3E5E6D86D85B47EA5428041149140FE81ACCF3E31A197AEBEE5A0CAD41
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round2-p2-green.trx	570D605CF6D1197B689A68B395455A80E1202ED003A061A03A3A7A4EFE0217A8
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round2-p2-sticky-red.trx	DE52FD93318719A8D335ABFA3A086EB77F0A09B1264E3F03506AB2C36111BC63
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round2-restored-focused-final.trx	4A23388C83E657826AE7D9F68FB4FC9F87118307CD10A75AA9762FD501C50656
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round2-retained-class-restored-final.trx	448BD9FC9043E7E90A5F63A2163BBFF936D3522EC2B6ADD1E3307A1BD0F17869
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round2-retained-final-current.trx	EA418ACAE4AAA1FB0C80A13BA4F08E0E639379F71644FFA96E1C481CF8BDD376
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round2-second-raw-focused.trx	0750255D305352AEDF2A40C2E47E4A39586240CE3328DCDE0986A2E9F3BC7D5B
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round2-timeout-focused-green-v2.trx	CE1DB0F3A8958A8FA9FE132289022BB98E4AEA4B96A6A126B179F94BAA4ECA15
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round3-agent-full-final.trx	8E341F5373541DA095993B655FC9D3CE587103B2E0391CC164117B31EA181B1F
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round3-f2-reset-green.trx	F4070B24401CA7EED507AAF27D4AAF60AD4E6B4815DE43DF6A512388D655D28F
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round3-f2-reset-red.trx	13C3423C4E898FD1A3A36AA626EC5708AB5ED0DB2A8552D4FF7F396CD932D7B6
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round3-focused-initial.trx	11B90B319F11B2F2E36A66C6EF7DD5242764D4384BAE49DA0A03E42F9FEBF2D0
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round3-retained-restored.trx	655EBF53466CB2FDAD13CC040470A5B3DD3B348AF146FCFF4DA5A98E15D10A70
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-agent-full-final-v2.trx	FAEA2513A223F7C7BB7AF6E2A76AAF44B82BC8232AFAE15E696BCBED50284787
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-agent-full-final.trx	36C7462CE031E74FB3C90BD524CC520CD3D6E17847AF3C53C995A5D5788960C8
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-b1-early-acceptance-red-v2.trx	306216EB32681B864F92AEFA039471A37ADA2DE67BF41A83B57A5469E2A3F6FC
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-b1-early-acceptance-red.trx	86AF63A466B4B39F16CDD57856DBFEA23DFDEA6807A2397F3CCA01E191984E1F
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-b1-green-precontrol.trx	3889F27C9E085D71918D5EC7D71329B57AA8B858BC8A8CED9F8680CB78EDF900
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-b1-owner-acceptance-red.trx	355070B8C4FCD211822CF9B256E74BE1DA5541DCE415EF875BAB5CB391D1771E
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-b123-targeted-v1.trx	DC60848BD6F0C14A652708C9F6FAAFE665E50A624A9BBC63BDE1C09DFE80352F
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-b2-config-timeout-shape-red.trx	A82E6033D394FB0A8AC67481B1EAB33FAAECDFD3FFA6C4631BFDA0B3CAE8C6A2
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-b2-not-before-refresh-red.trx	637F02983C2511D3EE0940F0B2BC2FC2C021D0BC5E04726352C1B4C7C1C3E767
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-b2-refresh-red.trx	5C8FEAAB2CBAAFE92C89AF763E29174BC662366DE54B95B85E28B3B2737325B8
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-b3-not-before-red.trx	E91FF481F366B88E7314DB3E972DCB50E09F6BC255701BEE5872DF52D5E702E2
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-b3-pre-gate-red.trx	0C7F77DFD23331B020ACB4211CB2BAFA37418E7549920B8C8541095639497F8E
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-baseline-targeted.trx	2ABE29CDCA751C6BFCDB004A3B311BD22EF2C53EEB41E240703A2C9F04AA5B30
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-config-timeout-green.trx	E990BB6C9187187BE2F7896B58019652A071B4FC8F95BDCAC7A9D009FD3DB3C0
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-early-not-before-green.trx	9B79086EED856F95C8D3A0245DF38F5F13E65BEE096205D3AA5777BC05BCAE02
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-retained-final-46.trx	44A684D96E440BF123AEF71FDB394AD710AA305F79521A45C40B3BC3B3C81ECC
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-retained-final-v2.trx	AC54C1F2D0ACE8FAE16D505681F72A8C30746CB77B44F6FC7DD92C120D0F48EC
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-retained-restored-final.trx	116A1530AF2EE681C04B48CF71265A56D6014C7A68E6D2E6E9586A1691FF516F
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-round4-retained-targeted-v2.trx	0D99EF5E16CC347E5DA6F8C77F87E8C214F1AF4C3551813C274CF721CD4BE651
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/a3-s02-agent-malformed-focused.trx	FB01F980FB60227654669FC01CB3E520C56009D09FED25D3F03CC0A9ED325B20
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/cc-verify-a3-retained.trx	B228E6C0A9A80328DE8FAF7E683C40371F1E2C03B1BBD2EA7937FD60450E271A
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/cc-verify-agent-full.trx	FA150F80225C1901A3569DEE8AFC9CD99BD0CFE66FA4DF80B1571C80810827AB
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/cc-verify-r3-full.trx	1617BF94C43371662D364DDA9B29BE890310E44846AA7A3D004E991FF6546D2C
agent/tests/TagEkyc.CaptureAgent.Tests/TestResults/cc-verify-r4-full.trx	F4883536B1E74AEDEE7B7F8AAA0D6116EAEFFE9BE7757153660693D52922F9CA
server/TestResults/a1-binding-derived-session/a1-binding-derived-session-r2.trx	554AEDF843FCCE4DFDDF993D36EAE87B0F3B49204B5BB506EDC730D093F0F5D4
server/TestResults/a1-binding-derived-session/a1-binding-derived-session-r3.trx	F9C3C59E2C0768F38EAA6820A19D432E0834443757236B34662E38CFA5B0AD43
server/TestResults/a1-binding-derived-session/a1-binding-derived-session.trx	D828C4105B31C52C9D1D19C6D538DEE4E033C1A682BE056AA3CB1FECCAE0B0C8
server/TestResults/a1-binding-derived-session/arch.trx	FC65707B2F7602D18D6BF1DE58A0549434D7DED278EDC1CEB5FD7A8DC1404BF6
server/TestResults/a1-binding-derived-session/contract.trx	7D55E9B143E88F68471AA317BEF9522AB2E0ECBC309CE881750C47D9CA80983B
server/TestResults/a1-binding-derived-session/unit.trx	0FD6180E2CAB0F7DF66BF20C44919AB11B67B0F5B517D4E9E848B92726714110
server/TestResults/a1-continuation/a1-checkpoint-arch.trx	B2AA269B0E9FA7A55277BEAB5C4E76E43C1B5968042AC6C122197C4FDB1673F9
server/TestResults/a1-continuation/a1-checkpoint-contract.trx	DBF88A644C82E3DE9E76DACB3D18732763CF89204C51D0E52EB217245F44A69A
server/TestResults/a1-continuation/a1-checkpoint-unit.trx	3D4C34F003F16A83D4A442A4D582B16DB5FE68E9C95E8D88AA4DC06EBE362421
server/TestResults/a1-continuation/a1-continuation-checkpoint.trx	31709E08A4F26F45CF9F344CE6A133E020C118C59EC41276BD569F811859EDD7
server/TestResults/a1-global-pepper/a1-global-pepper-r1.trx	EF8CA5ADA978872554C93C196117C8C5F05E21762BB7C754F00994533D3C454A
server/TestResults/a1-global-pepper/a1-global-pepper-r2.trx	CB7D40610BE5D6BAE7DDFC55E7074FBFAF37F8123B67C4B7C45E121D3EE17130
server/TestResults/a1-global-pepper/a1-global-pepper-r3.trx	1776272DEA2524BD49791D57E550FC6BB6A98D45342C10A8EFD4E07F22FDF790
server/TestResults/a1-global-pepper/arch-final.trx	189EB0C3D079731B9D55B7E3C2243E35A1CBE63E83B088FBCA3FD69304BD0520
server/TestResults/a1-global-pepper/arch.trx	A9F013AA1FFDE0E1F6CC8D918D6F50A5CFA873BB9043B5010D76ED16ACB35EC3
server/TestResults/a1-global-pepper/contract-final.trx	68743154F2589D4343C15D98CEA34EB4235A9E27D17EBC8855788A2A9B241DD7
server/TestResults/a1-global-pepper/contract.trx	A4EB29D6C905AC858DD8A27776DEB305B8BEC82028326561AB3A78A2D1CA8810
server/TestResults/a1-global-pepper/unit-final.trx	FF680E763510664EA7917B14B573DE8EE923AE16625218165D6FCD4C0CED5A04
server/TestResults/a1-global-pepper/unit.trx	E24C5F897E36293C06BCA0413ABE19BE11ACFE05791D376EC21F13734C0D38B5
server/TestResults/a1-historical-guards/a1-historical-guards.trx	C7F57087E813A8AD6E489894A4F7062772DC69E6C0AA986AE7A062E89ECC3197
server/TestResults/a1-principal-stage1/a1-principal-arch.trx	61EA2EBC4A8D5BB6C9DCA7A62646A2A525E01BE74CF5CCD27CD9A2A296BD2635
server/TestResults/a1-principal-stage1/a1-principal-contract.trx	74FAEC29693B5F5B4ADD130CF58BA9A579DBA140440192967228ECD228FA71F3
server/TestResults/a1-principal-stage1/a1-principal-unit.trx	028C98F1B965C1E21913D1007CC44C1A10FA2CE7B0EDCF875E1D8C1341D25554
server/TestResults/a1-principal-stage1/a1-stage1-principal-02.trx	4DBC61F7A8ABEA842A2B6A53541CE41DF7837C9831802427AB48559A7ADDE5CB
server/TestResults/a1-principal-stage1/a1-stage1-principal-03.trx	BC012A72A074EEE78390BF0395267D2C4E4C5C945B7EDFF8507C410D13BFF2B3
server/TestResults/a1-principal-stage1/a1-stage1-principal-04.trx	FEF469F12CD99F2654E03AAEEE29461A540FD3C614E2FE2BFDCF93012BDEB584
server/TestResults/a1-principal-stage1/a1-stage1-principal.trx	CE661A4A5E77634864B797523C60FFBEF16CF0F072A2E4769415F06E01E75B87
server/TestResults/a1-r26-correction/a1-r26-r2.trx	2D220B212FECB9AA9DE69F17EAAFF6066A4FEDA3F2D0FC635D3E0F508EF7A8A7
server/TestResults/a1-r26-correction/a1-v5-r1.trx	F85C8175019F272D9DCD41B08A945B5DB54B3DF79B1A967B6EDD9C509317BDD8
server/TestResults/a1-r26-correction/a1-v8.trx	69B1CEE0F31E834E97D81C6D2701E11CDA52BCF130E9DAD0495DF74A564CE826
server/TestResults/a1-r26-correction/a1-v9.trx	D45F821496533A1251F0334CC66E11506548E685B287AAE6D3BF2B67741A4561
server/TestResults/a1-r26-correction/arch-asbuilt-correction-final.trx	637EC6556FE71FDD4CA760A7D8700313EE0910FF7013416F468F204B870CD382
server/TestResults/a1-r26-correction/arch-asbuilt-correction.trx	F554827CD91FAA70E5A3324760C2639BBFD1B01352A45BADD9F898DB62BA72F7
server/TestResults/a1-r26-correction/arch-final-rebind.trx	BA28D5BEA3A10ACCCA97987F241599A52B70E6EAD383839E0A50E7EB01417C3F
server/TestResults/a1-r26-correction/arch-r1.trx	231EF09756F9882C98BC41F97C54341F9577BFC82B53D1067830E66732CD9E40
server/TestResults/a1-r26-correction/arch-v10.trx	322D950AFAC95327A608735EBBDE1A3048E4409E49FF15713E435088AEC26362
server/TestResults/a1-r26-correction/arch-v5.trx	37804A5B6013149960A4207B1FA6D78120ECB3AF1300929B29473E80CD3FC20F
