"repository"	"disposition"	"sha256"	"path"
"TagEkyc"	"GOVERNANCE_FROZEN"	"40B38054A92155DEF491BEC099F54F427213F30CF7FF6FEB76753B91A2C3F822"	"docs/tips/tip_88c1_secure_raw_source_sealed_assembly/a3_activation_scope_deferred_backlog_v1.tsv"
"TagEkyc"	"CURRENT_EMPTY_PARTITION"	"BE0C0E1A2B82BF4B9E8B10387F58D4589A71233DCD3483573B6C344D6798B136"	"docs/tips/tip_88c1_secure_raw_source_sealed_assembly/a3_activation_scope_partition_v1.tsv"
"TagEkyc"	"W2_AUTHORITY"	"DD6633D7D31377CA5489EA7DD0E66E4D7DD6D6F0F9A48406C49DEC54F824AD19"	"docs/tips/tip_88c1_secure_raw_source_sealed_assembly/a3_macro_wave_w2_authority_decision_packet_v2.md"
"TagEkyc"	"W2_AUTHORITY"	"01844026A2A55C6DE2E5EC2E3462B3EDC985145E6FC3AA858282089F976A6ADA"	"docs/tips/tip_88c1_secure_raw_source_sealed_assembly/a3_macro_wave_w2_homeowner_scope_decision_v1.md"
"TagEkyc"	"GOVERNANCE_FROZEN"	"2DA0A4C5586C54FBED422B7474EE72DC0B224D3A150B6E54C14382D4C03E962F"	"docs/tips/tip_88c1_secure_raw_source_sealed_assembly/a3_outcome_ownership_table_v1.tsv"
"TagEkyc"	"PREDECESSOR_MANIFEST"	"FCF6B38EFF3714225CD9F95237B5BB862F51E5900642B50078B675EAC23B1423"	"docs/tips/tip_88c1_secure_raw_source_sealed_assembly/raw_export_delivery_combined_review_manifest_v1.tsv"
"TagEkyc"	"PREDECESSOR_PACKET"	"8558CF169F1AC18132C113C73AFED6013409DE136A55B7A013544A1E4EFD9821"	"docs/tips/tip_88c1_secure_raw_source_sealed_assembly/raw_export_delivery_combined_review_packet_v1.md"
"TagEkyc"	"FAILED_RUN_CENSUS"	"2C867D02F488C8C34802931086605F42AE9DE14284C35F4601F81318352DDD3A"	"docs/tips/tip_88c1_secure_raw_source_sealed_assembly/raw_export_delivery_failed_run_census_v2.tsv"
"TagEkyc"	"IMPLEMENTATION_AUTHORITY"	"770B7ABB127A5F7B11C33A6699B7731E9A64DAD82EB37A1C6478A83BCFD114B7"	"docs/tips/tip_88c1_secure_raw_source_sealed_assembly/raw_export_delivery_homeowner_build_authority_v1.md"
"TagEkyc"	"WHOLE_REPO_INVENTORY"	"6DD88856514E867F2BA514551F461AD051ADA7BC5CF224EDD531CC95E34E9140"	"docs/tips/tip_88c1_secure_raw_source_sealed_assembly/raw_export_delivery_whole_repo_trx_inventory_v2.tsv"
"TagEkyc"	"PRODUCT_SOURCE_AUTHORIZED"	"909EFC94484A7E67F01ECF79962B9615570DEB1771B72A41FF231DDAA3093F26"	"src/TagEkyc.Api/Program.cs"
"TagEkyc"	"PRODUCT_SOURCE_AUTHORIZED"	"57BBD70CA00B92362496064097B288A6A71FFA47267F50B1AFC39BBC3512B41C"	"src/TagEkyc.Api/RawExportControlPlaneEndpoints.cs"
"TagEkyc"	"PRODUCT_SOURCE_AUTHORIZED"	"F3797BF0C96F248C982972B7AAFEB29E27564FA5AF93712898D45E1AA18E5C95"	"src/TagEkyc.Application/Ports/RawExportControlPlanePorts.cs"
"TagEkyc"	"PRODUCT_SOURCE_AUTHORIZED"	"9228E81C43AB97B5F89738A408DCD49A12202D88347A5867D147490E5D84F301"	"src/TagEkyc.Application/Ports/RecipientManagementPorts.cs"
"TagEkyc"	"PRODUCT_SOURCE_AUTHORIZED"	"0C0BACCF2B4AFAEE87C1FA1D52DD5995F159C967443D2F5DFEC07AA5441BD177"	"src/TagEkyc.Application/RawExport/RawExportControlPlaneApplicationService.cs"
"TagEkyc"	"PRODUCT_SOURCE_AUTHORIZED"	"987C78DE2D514637A89A0E0BFE5F9771CE3315F8632A636768CB6C644CCAA9E9"	"src/TagEkyc.Contracts/RawExport/RawExportControlPlaneContracts.cs"
"TagEkyc"	"PRODUCT_SOURCE_AUTHORIZED"	"9C7CC023B1D579EEA363B91816F4CF463752B6ABECA1A06821857E1D492E65F0"	"src/TagEkyc.Infrastructure/Auth/PostgresHashedApiKeyStore.cs"
"TagEkyc"	"PRODUCT_SOURCE_AUTHORIZED"	"29F7FE932418C914E8C742274CAAECBE00C743F3F383D8BCC35791E8E29D33FF"	"src/TagEkyc.Infrastructure/Persistence/Configurations/RawExportManagedRecipientPolicyConfig.cs"
"TagEkyc"	"PRODUCT_SOURCE_AUTHORIZED"	"97A757F7F2515BD4249760A955C2F07D3460748D1974EC378964A69785FFB257"	"src/TagEkyc.Infrastructure/Persistence/EfRawExportJobPackageProjectionReader.cs"
"TagEkyc"	"PRODUCT_SOURCE_AUTHORIZED"	"79A34F152089D8109CE525E73510B1903FF7B60B0346510013AD4AAC5D7CB309"	"src/TagEkyc.Infrastructure/Persistence/Migrations/20260923090000_RawExportAssemblyDurableWorkSource.cs"
"TagEkyc"	"PRODUCT_SOURCE_AUTHORIZED"	"E47A1FBE0F348A39C0D796CE7F0223D23A1E25F01B7DC9086B52B7B5452A8DAD"	"src/TagEkyc.Infrastructure/Persistence/Migrations/20260924120000_RawExportDeliveryRecipientCredential.cs"
"TagEkyc"	"PRODUCT_SOURCE_AUTHORIZED"	"0DC17CB91F81C27F6D227139397326858F020595DB12ACA06A907AFC06F14C4E"	"src/TagEkyc.Infrastructure/Persistence/Migrations/TagEkycDbContextModelSnapshot.cs"
"TagEkyc"	"PRODUCT_SOURCE_AUTHORIZED"	"953F381165A5EF2761D67C9514BC3A92A42C7D298D16D69084507CC795439160"	"src/TagEkyc.Infrastructure/Persistence/TagEkycPersistenceServiceCollectionExtensions.cs"
"TagEkyc"	"PRODUCT_SOURCE_AUTHORIZED"	"B9CBFC8CEFC91B8755C7A60AAE2F6FFFF6A7B4B58A70922B08E56121AC9E70C5"	"src/TagEkyc.Infrastructure/ProtectedValues/ProtectedValueContracts.cs"
"TagEkyc"	"PRODUCT_SOURCE_AUTHORIZED"	"358B9EABB2BAB1AFEE62EE18030D58E14AA88EEFD76C46A69AEDCA68B1753D51"	"src/TagEkyc.Infrastructure/ProtectedValues/SecretRefProtectedValueProvider.cs"
"TagEkyc"	"PRODUCT_SOURCE_AUTHORIZED"	"AB3995E38321824FBF2CABF224894C651CD515E54DA6757F470CEA01CE81B2E5"	"src/TagEkyc.Infrastructure/RawExport/RawExportAssemblyRuntimeInfrastructure.cs"
"TagEkyc"	"PRODUCT_SOURCE_AUTHORIZED"	"B84B1DC9C48138D97A0200602313093DC587D103F5F928D1927EB522A0D42149"	"src/TagEkyc.Infrastructure/RawExport/RawExportAssemblyServiceCollectionExtensions.cs"
"TagEkyc"	"PRODUCT_SOURCE_AUTHORIZED"	"CD9A4AAAB144DFF2203F1C081D3C48D6AE2AFC72838BB4DE7A00E1CE64BE01AB"	"src/TagEkyc.Infrastructure/RawExport/RecipientManagementCodec.cs"
"TagEkyc"	"TEST_SOURCE"	"8F3193B9E3BF6494CF581E249E7B351F43E4BCF3FC752829D53ABC3413A34172"	"tests/TagEkyc.IntegrationTests/RawExportAssemblyDurableWorkSourceTests.cs"
"TagEkyc"	"TEST_SOURCE"	"8ACBAB3283BDF90F1978EE047516AD06AE8F0EE5EAF907F46E53896346073542"	"tests/TagEkyc.IntegrationTests/RawExportClientProductionCodecCompatibilityTests.cs"
"TagEkyc"	"TEST_SOURCE"	"770CA870CA3DD1F5BD857ABCA5F80B3341611DEE551763022F03C2DEC3661BC5"	"tests/TagEkyc.IntegrationTests/RawExportControlPlaneHttpTests.cs"
"TagEkyc"	"TEST_SOURCE"	"EBF694A5363B64D537A15FCBF0F3D1356411752C2EC367B8D9ACC163A862906E"	"tests/TagEkyc.IntegrationTests/RawExportDeliveryCredentialMigrationTests.cs"
"TagEkyc"	"TEST_SOURCE"	"6A40F0807060168CDBC9AD7CDD781C5EFED422F4983ABC976759B34A34845B99"	"tests/TagEkyc.IntegrationTests/RawExportJobClientIsolationTests.cs"
"TagEkyc"	"TEST_SOURCE"	"8024A0E8B2D8CE48F6062360E0086B7A0DCF2E5217968296EDCAA465199723B5"	"tests/TagEkyc.IntegrationTests/SiteQualificationTestServices.cs"
"TagEkyc"	"EVIDENCE_RED"	"118B1849DEA937CD3A7248CFE53C5550D4B46133914E5DEC0B78CD5674EC69A8"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-a3-fence-mutant.trx"
"TagEkyc"	"EVIDENCE_RED"	"A18FF863DE14328E7F58E5AA88DF9F647AD44F3242DB1C8EC563CD41EFEA3D2A"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-a4-valid-actor-mutant.trx"
"TagEkyc"	"EVIDENCE_RED"	"A631DF75C2376ED54DE01FA6C052D6D20B72686BFB9691212D3C33D48FBA3235"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-c5-authorize-scope-mutant.trx"
"TagEkyc"	"PASS_EVIDENCE"	"F43B938D7F599CD9750C50EEDC866565FF9C21C10E27D30241814E41EC0162DA"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-c5-b3-b4-c1-c4-http-chain.trx"
"TagEkyc"	"PASS_EVIDENCE"	"1529F0C112882C713888100316D57A0E9B74EFA7B309234AC463F0EEA3E9D6D9"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-c5-c1-c4-managed-chain-a2.trx"
"TagEkyc"	"PRODUCT_DEFECT_PREDECESSOR"	"F7B2B72A5A4A8BA343679A02B1D6BA4BB222777A57FEBF03AB5511B86D6AAA75"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-c5-c1-c4-managed-chain.trx"
"TagEkyc"	"EXCLUDED_HISTORICAL_OUTSIDE_SLICE"	"E89CCEB4D2A142318FB982A2BE1C5BE60F3DD5C329E216B7E9EB1C75597DC6D8"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-c5-full-restored.trx"
"TagEkyc"	"SUPERSEDED_RED"	"04DDEB835F039B28CFC0CE8789A9793F2564B826CFD7F12FB6C977D14C30EA91"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-c5-scope-successor-a2.trx"
"TagEkyc"	"PASS_EVIDENCE"	"B8EE688F647FDF1060FD3B5B45B1BDAE28C63EBA4603081FF2BBDDF3D92D2D61"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-c5-scope-successor-a3.trx"
"TagEkyc"	"SUPERSEDED_RED"	"7E928CB2DFCA112E05350DAC277643FC23CF87A5896BEF7DE9635B59161435CC"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-c5-scope-successor-baseline.trx"
"TagEkyc"	"PASS_EVIDENCE"	"A1EFEC1D9D3E17AD058E3F4DE42C41066483CECD63FE9028B618778169FCAD9E"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-credential-migration-roundtrip.trx"
"TagEkyc"	"PASS_EVIDENCE"	"061EB1E7EACD0A6CF4CC2E44D135ECF0082F712BBED5EC301D22606326ACCB11"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-f1-baseline.trx"
"TagEkyc"	"EVIDENCE_RED"	"EB62E7FF07AB26A0BC074BC3356D8819C624DED75B2F51F4BB138C76CCA6C9BC"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-f1-client-isolation-mutant.trx"
"TagEkyc"	"PASS_EVIDENCE"	"2456F153866E98128C03FA305EA1FE40B7377B06F6832AE184722CEFC1F66A4F"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-http-routes.trx"
"TagEkyc"	"PASS_EVIDENCE"	"116363C9E66FEE91DDAB85209AA140730F9167CE005B8C8B694D70BD4C0D1BB8"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-migration-discovery-a2.trx"
"TagEkyc"	"SUPERSEDED_RED"	"CE6B92E052ACDB10B5E1CB81227071175C4235DFD718A6A98EEFADC8500D3D08"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-migration-discovery.trx"
"TagEkyc"	"PASS_EVIDENCE"	"530BF485EF8A7EDD3D6F14827681DBD2533C9410C7A32833ED3B7DD49138CA1A"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-restored-joined-v2.trx"
"TagEkyc"	"PASS_EVIDENCE"	"A69B4A602FB5FBC4502EE3529843BC57CCD6EAE3AF42F1C775EA07EF7B9412C0"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-restored-joined.trx"
"TagEkyc"	"PASS_EVIDENCE"	"67A41D9CD5D114B22AA084719E798283BDBC31C75E1B0C6CD1A29647C3F59698"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-standalone-client-decrypt.trx"
"TagEkyc"	"SUPERSEDED_RED"	"B921C53665B7C97A76418996E72FEE1180FE81A22C74A74AD71C41E44CB296DB"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/a3-raw-export-work-source-current-v2.trx"
"TagEkyc"	"SUPERSEDED_RED"	"D566809A61A0BC3597BD2DDD9114AF323DB36E84B38BAC5469C44EAA31422AED"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/a3-raw-export-work-source-current-v3.trx"
"TagEkyc"	"SUPERSEDED_RED"	"1B997DC5BC20C29806D41C305108445525B12B3DBD84BEF3B996047520AB1601"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/a3-raw-export-work-source-current-v4.trx"
"TagEkyc"	"SUPERSEDED_RED"	"F6F85BA46FE8A9780D8C04BAB077C9D13FE73ED744FB59395B8DA5D79A15ACA1"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/a3-raw-export-work-source-current-v5.trx"
"TagEkyc"	"PASS_EVIDENCE"	"822F1A026BFB24EF4B3B6A2DFF85802D051088E0D7826502E6B3E3EB3DB4E388"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/a3-raw-export-work-source-current-v6.trx"
"TagEkyc"	"EXCLUDED_INFRASTRUCTURE_DIAGNOSTIC"	"E70050D1DA3E6E8D5921052B105430B3A79709C01BA1FE033F7367A7B9535371"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/a3-raw-export-work-source-current.trx"
"TagEkyc"	"PASS_EVIDENCE"	"A515C44F4B7052F7C3DAB2E0A57CE1938A049971B53AB467738122EDC75F22E1"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/raw-export-client-production-codec.trx"
"TagEkyc"	"EVIDENCE_RED"	"44889FDCC2C9B1BF1AC6004F282278051A7A5602866C99255B31AE5F8FD8401E"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/raw-export-delivery-a10.trx"
"TagEkyc"	"PASS_EVIDENCE"	"D66EC84803CF6E272E3FE55B5A0541A560A46E710592C23F779961C4A7BB7BEF"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/raw-export-delivery-a12.trx"
"TagEkyc"	"SUPERSEDED_SENTINEL_FIXTURE_RED"	"7854E8A6DB659A110465D1AAF332447BF31A8AE8CD5E29D874DD738139963475"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/raw-export-delivery-a14.trx"
"TagEkyc"	"SUPERSEDED_SENTINEL_FIXTURE_RED"	"F63CCCD0F44E3CB4BE6ECE6FE6D2BFD1E14B3988634F8F8013EE8A80BA9730A3"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/raw-export-delivery-a15.trx"
"TagEkyc"	"SUPERSEDED_SENTINEL_FIXTURE_RED"	"0CE29C9E593B311FC02EFAC85899087E2CAE3D51148383ED79D2F806FCCBC24C"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/raw-export-delivery-a16.trx"
"TagEkyc"	"PASS_EVIDENCE"	"039467E8E2345A32F43FB5B1EB89A5F55D8CB50506E779B72B3F06CFFC599426"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/raw-export-delivery-a17.trx"
"TagEkyc"	"PASS_EVIDENCE"	"6F36E3A17D33245A7726B63EBF85B8A1BFB25083DE7F78F4CE8268C1AB715A93"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/raw-export-delivery-a18.trx"
"TagEkyc"	"SUPERSEDED_SENTINEL_FIXTURE_RED"	"AF856D194CE2A13ADCB913DFDB256BC804B23FBFCB4F84DF5653578BCB36EB97"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/raw-export-delivery-a19.trx"
"TagEkyc"	"PASS_EVIDENCE"	"7AE7BC5162D4CC22CAEAD574E4E03CA1704693AD0D20F3E2D5D7F258C2909956"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/raw-export-delivery-a2.trx"
"TagEkyc"	"PASS_EVIDENCE"	"F57B686D5BDB5D2155053B5E44B80A90AC3CE13B9458EDE1D72EFA090B622E94"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/raw-export-delivery-a20.trx"
"TagEkyc"	"PASS_EVIDENCE"	"F52F3001056FC65BCD06C4D5C4C7F367FD197CC442ECBCA0648E400DCE97D40E"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/raw-export-delivery-a21.trx"
"TagEkyc"	"EVIDENCE_RED"	"8CDA470D377212DF36E7FC01D2FECE98A84976311324DC6F4672CDCA73E38D92"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/raw-export-delivery-a3.trx"
"TagEkyc"	"EVIDENCE_RED"	"BAE90A5DA39D33A4DCDCB00E777D56E0D8BEA63755B3870D4D86217FEAACBD45"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/raw-export-delivery-a4.trx"
"TagEkyc"	"EVIDENCE_RED"	"5A63C9F03064347A11D5045C91469FC3B78A13A0B70B7F4062FDC775C8E45717"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/raw-export-delivery-a5.trx"
"TagEkyc"	"SUPERSEDED_FIXTURE_RED"	"834FA782EA337726E23DCBC9815B4D8C90EC9037142EE1C5AC392543556C2868"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/raw-export-delivery-a6.trx"
"TagEkyc"	"PASS_EVIDENCE"	"9EBA0E7B42D2554E3E12507A50F4075DE66C314E8649815FC7E8EA95B7F047F9"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/raw-export-delivery-a7.trx"
"TagEkyc"	"PASS_EVIDENCE"	"D576909D6E0375069756CA1960A1F2F56215DA3BDB299A1B440D0E8A1835A8DB"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/raw-export-delivery-a8.trx"
"TagEkyc"	"PASS_EVIDENCE"	"9BBF7FDB3AD311C608B46028D29092036CACF81B5576DC44A9AB0C2365BEA309"	"tests/TagEkyc.IntegrationTests/TestResults/raw-export-delivery/raw-export-delivery-a9.trx"
"TagEkyc"	"TEST_SOURCE"	"C218528DE09F47DCF3A778F70339549CFD9B3DDED6C9A16FCB18F6296196CCD4"	"tests/TagEkyc.IntegrationTests/Tip88C1C5RecipientManagementTests.cs"
"TagEkyc"	"TEST_SOURCE"	"B6B1C0A0FDA22A1C8F52B5912C313EFADB3B4560EE8F4D6134AD9DFD6FADD98F"	"tests/TagEkyc.IntegrationTests/Tip88C1C6BA1RawIngressBoundaryTests.cs"
"TagEkyc"	"TEST_SOURCE"	"2CCB57B75DCED6079E388040D3F7F3F76E69C392D3A43E8B930713DDCC96C3BD"	"tests/TagEkyc.IntegrationTests/Tip88C1C6BA3ClientServerAcceptanceTests.cs"
"TagEkyc"	"TEST_SOURCE"	"0CD9F7491852FD8EF4A68ABFAEA3D59B03CAC64EBFC18EE5B7D82FBDC299BE31"	"tests/TagEkyc.IntegrationTests/Tip88C1C6BA3ConsentRetentionTests.cs"
"TagEkyc"	"TEST_SOURCE"	"7FE3C5A2299933D3110B8E05D0020D8A7E44AF4B4E8504D653B265E38279B4CE"	"tests/TagEkyc.IntegrationTests/Tip88C1C6BA3MigrationTests.cs"
"TagEkyc"	"TEST_SOURCE"	"2D5916306154A9B37BE2F0EE692D9D25BEBF62CDA2A426B23709A119DDB8E214"	"tests/TagEkyc.IntegrationTests/Tip88C1C6BA3R2R6ClusterHttpTests.cs"
"TagEkyc"	"TEST_SOURCE"	"0CB0D98439E9413759DAB793E25226485FE9AB186D16D8CED29DE8781A7C22A3"	"tests/TagEkyc.IntegrationTests/Tip88C1C6BA3R2TerminalProjectionTests.cs"
"TagEkyc"	"TEST_SOURCE"	"81DDC70D54F81008DB3280136A07A15154E1EB030966DC9F6BA2039B35BF5F82"	"tests/TagEkyc.UnitTests/RawExportControlPlaneApplicationTests.cs"
"TagEkyc"	"PASS_EVIDENCE"	"910E8FC0DCE2B714207144EA0725E265ACAA284AC89BDD077D3ABED4C96229C2"	"tests/TagEkyc.UnitTests/TestResults/raw-export-delivery-correction/raw-export-delivery-correction-c5-unit.trx"
"TagEkyc"	"PASS_EVIDENCE"	"EEA951750AE700815FB02B5E3B5444868AB3125D0B2B50522AD785759BAA14A4"	"tests/TagEkyc.UnitTests/TestResults/raw-export-delivery/raw-export-control-plane-successor.trx"
"TagEkyc"	"PASS_EVIDENCE"	"B78D328EB20270E762256EE6D7CA5C779E38611EC59A1F6084EDC6D9CAB5A35E"	"tests/TagEkyc.UnitTests/TestResults/raw-export-delivery/raw-export-delivery-a1.trx"
"TagEkyc"	"PASS_EVIDENCE"	"0DC9310D90D71FBDB7736FBD5A5238835924723ABC35B5718A7B1044D3145E13"	"tests/TagEkyc.UnitTests/TestResults/raw-export-delivery/raw-export-delivery-a11.trx"
"TagEkyc"	"REPRODUCIBLE_TOOLING"	"628597BDFB79202C1A74FA56EC7827C4F2007B807875700FF30904A298436DD5"	"tools/New-RawExportDeliveryReviewManifest.ps1"
"TagEkyc"	"REPRODUCIBLE_TOOLING"	"06ED2DD9D781D5B7E1E02BDE1B1619003F604FB2D1A787F1F8B69E087DEEF455"	"tools/New-RawExportDeliveryWholeRepoTrxCensus.ps1"
"TagEkyc_CaptureAgent"	"PASS_SENTINEL"	"1B4DAAD60B81F9CCD749E0686BA5980894145FE3C8E4DCB9CE86E3AE590B9468"	"tests/TagEkyc.CaptureAgent.Tests/TestResults/raw-export-delivery/raw-export-delivery-a13.trx"
